TIME,,MILLIS,EULERX,EULERY,EULERZ,latitude (degrees),longitude (degrees),ALT,COURSE,SPEED,NUM SATS,VEL DIFF,TEMP,HUMIDITY,ATM DIFF,PRESSURE,altitude (meters),TEMP
22390000,,4476894,197.9375,-20.875,65.625,39.846382,-74.602608,3567.5,91.25,63.1,4,-54,5.6628,79.1479,-4.3996,0.61,3952.44,-14.13
22390200,,4478888,26.1875,-35.5,-82.6875,39.84642,-74.602005,3515.7,91.25,63.1,4,-53.38,5.7014,79.125,-4.3996,0.61,3926.75,-14.19
22390400,,4480884,252.1875,23.4375,-27.0625,39.84647,-74.601395,3463.6001,91.25,63.1,4,-52.82,5.7979,79.1021,-4.3996,0.62,3897.44,-14.13
22390600,,4482876,134.6875,-55.875,98.625,39.846531,-74.6008,3411,91.25,63.1,4,-52.32,5.8751,79.0639,-4.3996,0.62,3870.38,-14.06
22390800,,4484871,315.8125,15.125,-68.875,39.846607,-74.600174,3359,91.25,63.1,4,-52.14,5.9137,79.0258,-4.3996,0.62,3840,-14.06
22391000,,4486863,181.3125,-7.8125,36.0625,39.846687,-74.599503,3306.8999,91.25,63.1,4,-52.12,5.933,78.9724,-4.3996,0.62,3813.56,-14
22391200,,4488864,116.0625,-66,73.25,39.846783,-74.598869,3253.2,91.25,63.1,4,-52.5,6.1068,79.0182,-4.3996,0.62,3785.19,-14
22391400,,4490859,132.8125,-70.625,92.5,39.846886,-74.59819,3197.8,91.25,63.1,4,-53.16,6.1647,78.9724,-4.3996,0.63,3759,-13.94
22391600,,4492853,49.5,-41.5625,-61.0625,39.846981,-74.597519,3143.3,91.25,63.1,4,-53.54,6.184,78.9037,-4.3996,0.63,3731.63,-13.94
22391800,,4494846,259.9375,44.4375,-3.3125,39.847065,-74.59684,3089.2,91.25,63.1,4,-53.96,6.2226,78.8579,-4.3996,0.63,3706,-13.88
22392000,,4496842,132.125,-81.9375,-52.3125,39.847118,-74.596161,3034.8999,91.25,63.1,4,-54.4,6.2805,78.8503,-4.3996,0.63,3679.94,-13.81
22392200,,4498836,311.375,15.8125,-4.0625,39.847176,-74.59549,2979.8999,91.25,63.1,4,-54.66,6.3577,78.8732,-4.3996,0.64,3651,-13.81
22392400,,4500828,236.3125,-9.4375,32.0625,39.847225,-74.594818,2924,91.25,63.1,4,-54.76,6.3963,78.8808,-4.3996,0.64,3623.63,-13.81
22392600,,4502823,39.4375,-45.3125,-87.3125,39.847275,-74.594116,2867.3,91.25,63.1,4,-55.2,6.4543,78.8808,-4.3996,0.64,3595.63,-13.75
22392800,,4504815,254.6875,41.6875,-25.1875,39.847324,-74.593407,2809.5,91.25,63.1,4,-55.94,6.5122,78.8885,-4.3996,0.64,3564.06,-13.75
22393000,,4506809,25.75,-41.6875,-76.125,39.84737,-74.592667,2751.1001,91.25,63.1,4,-56.76,6.5508,78.9037,-4.3996,0.64,3534.56,-13.69
22393200,,4508804,99.6875,-77.0625,-75.4375,39.847408,-74.591911,2692.3,91.25,63.1,4,-57.52,6.628,78.9037,-4.3996,0.65,3505.94,-13.63
22393400,,4510796,174.5,-56.875,69,39.847469,-74.591156,2633.5,91.25,63.1,4,-58.1,6.6473,78.8808,-4.3996,0.65,3478.88,-13.63
22393600,,4512788,245.9375,6.0625,34.5625,39.847542,-74.590385,2575.3999,91.25,63.1,4,-58.38,6.7631,78.8656,-4.3996,0.65,3451.88,-13.56
22393800,,4514784,277.3125,20.3125,-6.6875,39.84763,-74.58963,2516.5,91.25,63.1,4,-58.6,6.7631,78.7816,-4.3996,0.65,3423,-13.56
22394000,,4516775,313.6875,16.8125,-42.1875,39.847725,-74.588875,2456.8,91.25,63.1,4,-58.86,6.8211,78.7206,-4.3996,0.66,3392.94,-13.5
22394200,,4518767,20.125,-28.6875,-78.375,39.847816,-74.588112,2396,91.25,63.1,4,-59.26,6.8983,78.6443,-4.3996,0.66,3362.19,-13.5
22394400,,4520761,135.8125,-80.75,92.1875,39.847912,-74.587357,2332.8,91.25,63.1,4,-60.14,6.9369,78.5833,-4.3996,0.66,3331.19,-13.44
22394600,,4522756,258.0625,21.5625,17.625,39.847996,-74.586609,2269,91.25,63.1,4,-61.28,7.0527,78.5451,-4.3996,0.66,3299.06,-13.44
22394800,,4524748,68.375,-59.125,-91.8125,39.84808,-74.585854,2204.2,91.25,63.1,4,-62.46,7.1299,78.5146,-4.3996,0.67,3265.88,-13.38
22395000,,4526750,291.9375,27.125,-3.1875,39.848175,-74.585121,2137.1001,91.25,63.1,4,-63.94,7.2265,78.4994,-4.3996,0.67,3232.44,-13.31
22395200,,4528735,182,-24.875,57.1875,39.848301,-74.584404,2068.1001,91.25,63.1,4,-65.58,7.323,78.4688,-4.3996,0.67,3201.5,-13.25
22395400,,4530737,53.875,-53.75,-114.375,39.848434,-74.58371,1999.3,91.25,63.1,4,-66.7,7.4002,78.4154,-4.3996,0.68,3167.75,-13.25
22395600,,4532721,348.125,7.5,-84.0625,39.84856,-74.583015,1931.5,91.25,63.1,4,-67.5,7.516,78.4002,-4.3996,0.68,3136.38,-13.19
22395800,,4534717,283.0625,24.5625,-12.8125,39.84869,-74.582336,1864.3,91.25,63.1,4,-67.98,7.5933,78.3544,-4.3996,0.68,3106.19,-13.19
22400000,,4536710,125.875,-78.25,81.4375,39.848816,-74.58165,1798.1,91.25,63.1,4,-67.8,7.7091,78.3773,-4.3996,0.68,3076.38,-13.06
22400200,,4538702,326.8125,23.5625,-92,39.848949,-74.580963,1732.7,91.25,63.1,4,-67.08,7.767,78.3468,-4.3996,0.69,3047.25,-13.06
22400400,,4540698,260.3125,7.6875,58.5625,39.849113,-74.580292,1666.6,91.25,63.1,4,-66.54,7.8442,78.3163,-4.3996,0.69,3018.19,-13
22400600,,4542689,42.6875,-24.8125,-96.4375,39.849297,-74.579613,1601.2,91.25,63.1,4,-66.06,7.9408,78.2781,-4.3996,0.69,2989.56,-12.94
22400800,,4544692,241.25,19.875,38.0625,39.849491,-74.578972,1534.6,91.25,63.1,4,-65.94,7.9987,78.1408,-4.3996,0.69,2961.94,-12.88
22401000,,4546676,31.5,-34.6875,-110.6875,39.849682,-74.578316,1469.4,91.25,63.1,4,-65.74,8.1145,77.9729,-4.3996,0.7,2934.94,-12.88
22401200,,4548669,302.5,48.1875,-39.3125,39.849884,-74.57769,1404.3,91.25,63.1,4,-65.68,8.1917,77.6754,-4.3996,0.7,2907.38,-12.81
22401400,,4550671,235,-30.25,65.875,39.850079,-74.577057,1338.9,91.25,63.1,4,-65.54,8.2689,77.3244,-4.3996,0.7,2879.94,-12.81
22401600,,4552657,26.4375,-1.4375,-80.25,39.850288,-74.576424,1272.6,91.25,63.1,4,-65.72,8.3848,76.9582,-4.3996,0.7,2850.44,-12.75
22401800,,4554658,222.25,-39.875,40,39.850487,-74.575783,1206.6,91.25,63.1,4,-65.6,8.5199,76.5615,-4.3996,0.71,2825.06,-12.69
22402000,,4556650,307.625,1.5625,-31.1875,39.850685,-74.575127,1141.6,91.25,63.1,4,-65.56,8.5585,76.0274,-4.3996,0.71,2798.06,-12.63
22402200,,4558645,77.8125,-42.8125,-81.625,39.850883,-74.574501,1076.9,91.25,63.1,4,-65.48,8.6937,75.5163,-4.3996,0.71,2772.94,-12.63
22402400,,4560637,289.5,17.375,17.25,39.851101,-74.573891,1012.2,91.25,63.1,4,-65.34,8.7516,74.9669,-4.3996,0.71,2745.75,-12.5
22402600,,4562629,74.875,-40.5625,-66.125,39.851318,-74.57325,947.90002,91.25,63.1,4,-64.94,8.8674,74.4024,-4.3996,0.72,2720.31,-12.44
22402800,,4564624,267.8125,8.8125,21.1875,39.851547,-74.572601,883.70001,91.25,63.1,4,-64.58,9.0025,73.8073,-4.3996,0.72,2693.88,-12.44
22403000,,4566615,152.8125,-85.875,2.75,39.851814,-74.571938,819.09998,91.25,63.1,4,-64.5,9.0991,73.174,-4.3996,0.72,2666.5,-12.38
22403200,,4568608,336.0625,-12.0625,-67.625,39.852074,-74.571236,755.29999,91.25,63.1,4,-64.32,9.2149,72.4569,-4.3996,0.72,2640.56,-12.31
22403200,,4570600,235.125,-6.875,48.8125,39.852074,-74.571236,755.29999,91.25,63.1,4,-51.38,9.2921,71.6711,-4.3996,0.73,2616.06,-12.25
22403400,,4572595,69.5,-66.0625,-77.9375,39.852348,-74.570557,691.20001,91.25,63.1,4,-51.34,9.408,70.6792,-4.3996,0.73,2589.19,-12.19
22403800,,4574587,286.1875,30.3125,-7.5625,39.852882,-74.569214,560.20001,91.25,63.1,4,-64.7,9.4659,69.573,-4.3996,0.73,2563.44,-12.19
22403800,,4576579,185.75,-37.0625,44.6875,39.852882,-74.569214,560.20001,91.25,63.1,4,-51.78,9.5624,68.4209,-4.3996,0.73,2537.25,-12.13
22404000,,4578574,79.25,-54,-102.8125,39.853176,-74.568588,494,91.25,63.1,4,-52.26,9.6589,67.8258,-4.3996,0.73,2511.38,-12.13
22404000,,4580566,289.5,39.375,7.5,39.853176,-74.568588,494,91.25,63.1,4,-52.26,9.7941,67.7419,-4.3996,0.74,2482.75,-12
22404400,,4582557,94.1875,-70.25,-57.5625,39.853756,-74.567375,360.5,91.25,63.1,4,-66.14,10.0064,67.9784,-4.3996,0.74,2456.06,-12
22404400,,4584552,303.375,16.9375,-55.75,39.853756,-74.567375,360.5,91.25,63.1,4,-39.94,10.0643,68.1692,-4.3996,0.74,2429.31,-11.94
22404800,,4586535,257.625,7.25,26.375,39.854305,-74.566223,226.8,91.25,63.1,4,-66.68,10.1609,68.4743,-4.3996,0.74,2403.25,-11.88
22404800,,4588536,139.5625,-73.875,17.5625,39.854305,-74.566223,226.8,91.25,63.1,4,-53.44,10.2381,68.8329,-4.3996,0.75,2374.44,-11.81
22405200,,4590521,359.25,-20.5,-57.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,-80.28,10.3539,69.2754,-4.3996,0.75,2348.44,-11.81
22405200,,4592514,244.5,2.4375,26.375,39.854866,-74.565147,92.599998,91.25,63.1,4,-53.58,10.4311,69.695,-4.3996,0.75,2320.63,-11.75
22405200,,4594505,139.3125,-78.8125,-28.9375,39.854866,-74.565147,92.599998,91.25,63.1,4,-53.58,10.547,70.2901,-4.3996,0.76,2291.69,-11.69
22405200,,4596502,314.4375,19.5625,-19.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,-26.84,10.6821,71.1217,-4.3996,0.76,2265,-11.63
22410000,,4598494,141.5625,-53.25,14.4375,39.854866,-74.565147,92.599998,91.25,63.1,4,-26.84,10.8365,72.1136,-4.3996,0.76,2235.38,-11.56
22410000,,4600487,284.3125,5.4375,-37.5625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,10.9524,73.2046,-4.3996,0.76,2206.25,-11.44
22410000,,4602482,169.25,-58.8125,77.4375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.1068,74.5016,-4.3996,0.77,2179.56,-11.38
22410000,,4604473,358.8125,6.75,-46.8125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.2999,76.1114,-4.3996,0.77,2150.56,-11.31
22410000,,4606464,219.0625,-25.0625,20.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.4736,77.5381,-4.3996,0.77,2122.25,-11.19
22410000,,4608458,20.3125,-43.625,-72.75,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.6474,78.9495,-4.3996,0.77,2093.13,-11.13
22410000,,4610449,186.75,-23,42.0625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.8404,80.338,-4.3996,0.78,2065.56,-11
22411400,,4612440,312.8125,28.375,-38.5625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,11.9562,81.4596,-4.3996,0.78,2037.31,-10.94
22411600,,4614431,135.3125,-60.1875,-34.25,39.854866,-74.565147,92.599998,91.25,63.1,4,0,12.13,82.5353,-4.3996,0.78,2010.38,-10.75
22411800,,4616426,274.5,-11.75,-11.375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,12.2844,83.489,-4.3996,0.79,1981.25,-10.69
22412000,,4618417,75.4375,-46.0625,-40.8125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,12.5354,84.5876,-4.3996,0.79,1952.69,-10.63
22412200,,4620408,243.125,17.6875,3.1875,39.854866,-74.565147,92.599998,91.25,63.1,4,0,12.7284,85.5337,-4.3996,0.79,1924.63,-10.5
22412400,,4622403,50.375,-50.9375,-114.6875,39.854866,-74.565147,92.599998,91.25,63.1,4,0,12.9022,86.4187,-4.3996,0.79,1896.44,-10.38
22412600,,4624387,240.875,3.6875,43.9375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,13.0373,87.1206,-4.3996,0.8,1867.56,-10.25
22412800,,4626378,82.625,-54.625,-89,39.854866,-74.565147,92.599998,91.25,63.1,4,0,13.269,87.853,-4.3996,0.8,1838.94,-10.13
22413000,,4628372,264.4375,3.375,20.1875,39.854866,-74.565147,92.599998,91.25,63.1,4,0,13.5586,88.677,-4.3996,0.8,1809,-10
22413200,,4630363,86.75,-64,-15.625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,13.6937,89.2797,-4.3996,0.8,1782,-9.94
22413400,,4632355,271.8125,25.1875,-24.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,13.8675,89.7985,-4.3996,0.81,1753.63,-9.81
22413600,,4634350,142.75,-84.0625,174.125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.0605,90.3097,-4.3996,0.81,1727.31,-9.75
22413800,,4636333,320.375,8.6875,-35.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.1956,90.7445,-4.3996,0.81,1698.75,-9.63
22414000,,4638324,174.9375,-36.4375,34.5,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.3501,91.0879,-4.3996,0.82,1671.81,-9.56
22414200,,4640323,53.625,-41.6875,-46.9375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.4273,91.3473,-4.3996,0.82,1643.5,-9.5
22414400,,4642305,284.125,28.5625,-7.1875,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.6976,91.7898,-4.3996,0.82,1614.06,-9.44
22414600,,4644297,186.3125,-50.1875,34.8125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,14.852,92.1407,-4.3996,0.82,1585.81,-9.38
22414800,,4646288,33.75,-31.75,-50.125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.0451,92.5146,-4.3996,0.83,1557.69,-9.25
22415000,,4648284,259.875,-6.5,3.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.1995,92.7892,-4.3996,0.83,1529.75,-9.13
22415200,,4650275,71.0625,-44.5625,-40.625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.3733,93.0639,-4.3996,0.83,1499.63,-9.06
22415400,,4652267,271.3125,3.75,-1.9375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.5277,93.2928,-4.3996,0.84,1471.25,-9
22415600,,4654252,167.25,-49.4375,59.875,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.7594,93.6132,-4.3996,0.84,1443.06,-8.81
22415800,,4656245,312.3125,19.125,-39.75,39.854866,-74.565147,92.599998,91.25,63.1,4,0,15.991,93.9031,-4.3996,0.84,1414.81,-8.75
22420000,,4658239,191.5,-50.875,51.5625,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.1841,94.1472,-4.3996,0.84,1387,-8.63
22420200,,4660224,336.9375,12.375,-37.3125,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.3192,94.3304,-4.3996,0.85,1358.63,-8.56
22420500,,4662217,141.8125,-71.1875,21.375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.435,94.4601,-4.3996,0.85,1330.75,-8.44
22420600,,4664208,248.25,18.5625,14.75,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.5702,94.6203,-4.3996,0.85,1302.88,-8.38
22420600,,4666193,37.8125,-53.3125,-51.25,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.7825,94.9331,-4.3996,0.86,1275.44,-8.25
22420600,,4668184,227.25,0.0625,16.75,39.854866,-74.565147,92.599998,91.25,63.1,4,0,16.937,95.1009,-4.3996,0.86,1247.38,-8.19
22420600,,4670177,347.1875,-25.1875,-60.4375,39.854866,-74.565147,92.599998,91.25,63.1,4,0,17.1107,95.223,-4.3996,0.86,1218.94,-8.06
22421500,,4672160,156.25,-61.75,28,39.849815,-74.561691,92.599998,89.71,36.31,4,0,17.3617,95.4137,-4.3996,0.87,1191.13,-7.94
22421700,,4674154,285.6875,16.1875,-21.125,39.849838,-74.56131,92.599998,90.04,36.49,4,0,17.5354,95.5587,-4.3996,0.87,1165.13,-7.88
22421900,,4676145,184.0625,-43.9375,59.3125,39.849865,-74.560921,92.599998,88.9,37.57,4,0,17.6513,95.6579,-4.3996,0.87,1136.38,-7.81
22422100,,4678136,49.6875,-50.3125,-73.625,39.849892,-74.560532,92.599998,88.11,37.29,4,0,17.8057,95.7647,-4.3996,0.87,1109,-7.75
22422300,,4680119,292.125,0.375,-54.75,39.849918,-74.56015,92.599998,88.5,37.7,4,0,18.1725,95.9859,-4.3996,0.88,1080.38,-7.63
22422500,,4682112,141.9375,-44.375,45.9375,39.84993,-74.559761,92.599998,87.93,36.11,4,0,18.3656,96.1614,-4.3996,0.88,1052.69,-7.5
22422700,,4684103,281.5,8.625,-35.8125,39.849949,-74.55938,92.599998,87.77,36.17,4,0,18.6165,96.3293,-4.3996,0.88,1026.13,-7.38
22422900,,4686088,88.3125,-74.8125,32.1875,39.84996,-74.559006,92.599998,88.62,36.11,4,0,18.8482,96.4666,-4.3996,0.89,997.38,-7.25
22423100,,4688079,199.125,0.5,30.375,39.849976,-74.558632,92.599998,87.7,35.9,4,0,19.0026,96.5887,-4.3996,0.89,969.38,-7.13
22423300,,4690072,352.75,-32.75,-76.0625,39.849987,-74.558258,92.599998,86.25,35.18,4,0,19.2922,96.8328,-4.3996,0.89,940.88,-7
22423500,,4692055,148.875,-41.25,35.375,39.85001,-74.557892,92.599998,85.91,35.65,4,0,19.466,96.9167,-4.3996,0.89,914.5,-6.94
22423700,,4694050,261.875,4.8125,-0.5,39.850033,-74.557526,934.09998,85.91,35.65,4,168.3,19.6976,96.993,-4.3996,0.9,886.75,-6.81
22423900,,4696041,336.5,-4,-42.5,39.850056,-74.557159,903.70001,85.91,35.65,4,162.22,19.8714,97.0617,-4.3996,0.9,858.5,-6.63
22424100,,4698027,106.25,-70.4375,-24.875,39.850071,-74.55677,875.09998,85.91,35.65,4,156.5,20.0451,97.1075,-4.3996,0.9,832.5,-6.63
22424300,,4700018,265.0625,39.75,-9.3125,39.850075,-74.556389,846.40002,85.91,35.65,4,150.76,20.1802,97.1227,-4.3996,0.91,803.94,-6.56
22424500,,4702002,91.875,-79.8125,-136.9375,39.850079,-74.556015,817.09998,85.91,35.65,4,144.9,20.4312,97.199,-4.3996,0.91,778.31,-6.44
22424700,,4703997,237.3125,31.5,43.375,39.85009,-74.555634,787.29999,85.91,35.65,4,-29.36,20.6436,97.2753,-4.3996,0.91,751.38,-6.25
22424900,,4705978,26.5,-34.875,-94.5625,39.850105,-74.55526,757.40002,85.91,35.65,4,-29.26,20.8366,97.3363,-4.3996,0.92,724.44,-6.13
22425100,,4707970,208.4375,6.75,54.6875,39.850124,-74.554886,728,85.91,35.65,4,-29.42,21.1069,97.4126,-4.3996,0.92,696.94,-6.06
22425300,,4709953,335.5,-4,-80.375,39.850128,-74.554512,697.29999,85.91,35.65,4,-29.82,21.3579,97.4966,-4.3996,0.92,669.75,-5.88
22425500,,4711947,175.875,-32.6875,68.0625,39.850166,-74.554153,667.29999,85.91,35.65,4,-29.96,21.6474,97.6873,-4.3996,0.92,643,-5.75
22425700,,4713938,298.8125,38.4375,-26,39.850212,-74.55378,638.79999,85.91,35.65,4,-29.7,21.8212,97.7483,-4.3996,0.93,617.31,-5.63
22425900,,4715920,52.625,-49.4375,-108.3125,39.850269,-74.553398,610.79999,85.91,35.65,4,-29.32,22.0722,97.8399,-4.3996,0.93,591.13,-5.5
22430100,,4717914,213.4375,-32.9375,35.375,39.8503,-74.553024,584.70001,85.91,35.65,4,-28.66,22.3617,97.9391,-4.3996,0.93,562.88,-5.31
22430300,,4719896,7.875,-1.8125,-48.6875,39.850342,-74.55265,555.70001,85.91,35.65,4,-28.32,22.5934,98.023,-4.3996,0.94,537.88,-5.19
22430500,,4721887,253.375,2.375,-0.3125,39.85038,-74.552277,526.09998,85.91,35.65,4,-28.24,22.8444,98.1374,-4.3996,0.94,510.63,-5.13
22430700,,4723872,129.4375,-57.5625,2.125,39.850407,-74.551888,495.89999,85.91,35.65,4,-28.58,22.9409,98.1756,-4.3996,0.94,484.81,-5
22430900,,4725863,294.125,24.375,-24.5625,39.850441,-74.551521,465.60001,85.91,35.65,4,-29.04,23.1339,98.2366,-4.3996,0.95,457.94,-4.94
22431100,,4727855,190.875,-23.375,52.4375,39.85043,-74.551186,435.29999,85.91,35.65,4,-29.88,23.2498,98.2747,-4.3996,0.95,431.38,-4.88
22431300,,4729840,20.375,-44.125,-69.75,39.850407,-74.550896,403.89999,85.91,35.65,4,-30.36,23.4621,98.351,-4.3996,0.95,404.31,-4.75
22431500,,4731823,191.0625,-14.75,53,39.850376,-74.550652,369.89999,85.91,35.65,4,-31.24,23.6745,98.4273,-4.3996,0.95,378.94,-4.63
22431700,,4733814,307.875,11.0625,-68.375,39.850327,-74.550461,336,85.91,35.65,4,-31.98,23.8868,98.496,-4.3996,0.96,352.94,-4.5
22431900,,4735798,87.5625,-80.125,-29.9375,39.850262,-74.550316,301.20001,85.91,35.65,4,-32.88,24.0992,98.5876,-4.3996,0.96,325.25,-4.38
22432100,,4737789,249.125,43.125,15,39.850185,-74.550201,266.39999,85.91,35.65,4,-33.78,24.3309,98.6715,-4.3996,0.96,298.94,-4.31
22432300,,4739771,31.5625,-52.1875,-102.8125,39.850121,-74.550125,231.5,85.91,35.65,4,-34.48,24.5239,98.7401,-4.3996,0.97,272.88,-4.19
22432500,,4741765,287.75,25.5,-6.625,39.850067,-74.550087,197.10001,85.91,35.65,4,-34.56,24.6977,98.8012,-4.3996,0.97,247.38,-4.06
22432700,,4743746,154.8125,-72.8125,59.9375,39.850002,-74.550049,163.89999,85.91,35.65,4,-34.42,24.9293,98.8775,-4.3996,0.97,222.13,-3.94
22432900,,4745737,290.125,22.1875,-7.4375,39.849937,-74.550056,134.7,85.91,35.65,4,-33.3,25.0258,98.9309,-4.3996,0.98,194.75,-3.88
22433100,,4747718,76.625,-48.0625,-94.6875,39.84993,-74.549988,96,85.91,35.65,4,-34.08,25.161,98.9767,-4.3996,0.98,167.75,-3.69
22433300,,4749714,204.4375,-39.8125,53.6875,39.849926,-74.549934,55.900002,85.91,35.65,4,-35.12,25.354,99.0301,-4.3996,0.98,142.69,-3.63
22433500,,4751697,292.125,39.4375,-6.8125,39.849934,-74.549896,15.7,85.91,35.65,4,-36.28,25.4313,99.0758,-4.3996,0.98,116.5,-3.56
22433700,,4753688,16.625,-37.125,-86.875,39.849957,-74.549858,-25.1,85.91,35.65,4,-37.8,25.6243,99.1216,-4.3996,0.99,91.13,-3.44
22433900,,4755673,167.875,-25.8125,64.75,39.849972,-74.54982,-65.599998,85.91,35.65,4,-40.06,25.7787,99.175,-4.3996,0.99,64.31,-3.38
22434100,,4757655,300.3125,22.25,-34.375,39.849972,-74.54982,-65.599998,85.91,35.65,4,-32.32,25.8753,99.2589,-4.3996,0.99,36.94,-3.31
22434300,,4759646,134.625,-76.9375,133.25,39.849998,-74.549736,-148.7,85.91,35.65,4,-40.92,26.0876,99.3505,-4.3996,1,16.38,-3.19
22434300,,4761630,297.75,14.125,-63,39.849998,-74.549736,-148.7,85.91,35.65,4,-32.88,26.1262,99.3658,-4.3996,1,16.25,-3.19
22434500,,4763621,148.9375,-34.75,-40.5625,39.849998,-74.549706,-189.5,85.91,35.65,4,-32.88,26.1455,99.4497,-4.3996,1,16.06,-3.13
22434500,,4765602,123.625,-33.25,-31.1875,39.849998,-74.549706,-189.5,85.91,35.65,4,-24.78,26.1069,99.4344,-4.3996,1,16.5,-3.19
22434500,,4767587,2.5625,-31.375,-31.625,39.849998,-74.549706,-189.5,85.91,35.65,4,-24.78,26.0104,99.4039,-4.3996,1,16.63,-3.25
22435100,,4769577,266.4375,-32.9375,-37.8125,39.849998,-74.549706,-189.5,85.91,35.65,4,-8.16,26.0297,99.3963,-4.3996,1,16.56,-3.25
22435300,,4771560,302.8125,-32.75,-42.25,39.849998,-74.549706,-189.5,85.91,35.65,4,-8.16,25.9718,99.4039,-4.3996,1,16.81,-3.25
22435500,,4773554,77.625,-33.75,-37.6875,39.849998,-74.549706,-189.5,85.91,35.65,4,0,25.9718,99.3963,-4.3996,1,17.13,-3.25
22435700,,4775536,259.6875,-32.1875,-36.5625,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.9332,99.3658,-4.3996,1,17.19,-3.31
22435900,,4777528,21.6875,-34.75,-39.4375,39.849998,-74.549706,-189.5,85.91,35.65,2,0,25.8946,99.3352,-4.3996,1,17.25,-3.31
22440100,,4779510,117.5625,-34.75,-40.125,39.849998,-74.549706,-189.5,85.91,35.65,2,0,25.8946,99.32,-4.3996,1,17.25,-3.31
22440300,,4781493,233.6875,-34.1875,-38,39.849998,-74.549706,-189.5,85.91,35.65,2,0,25.856,99.2895,-4.3996,1,17.06,-3.31
22440500,,4783485,321.25,-34.5,-37.875,39.849998,-74.549706,-189.5,85.91,35.65,2,0,25.8174,99.2666,-4.3996,1,17.44,-3.31
22440700,,4785476,299.5625,-33.4375,-38.875,39.849998,-74.549706,-189.5,85.91,35.65,2,0,25.7981,99.2361,-4.3996,1,17.38,-3.31
22440900,,4787460,308.25,-32.75,-39.75,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7981,99.2208,-4.3996,1,17.5,-3.31
22441100,,4789440,325.5625,-34.0625,-39.1875,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7594,99.2055,-4.3996,1,17.31,-3.31
22441300,,4791432,300.5,-32.75,-38.375,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7981,99.1903,-4.3996,1,17.19,-3.31
22441500,,4793416,305.5,-33.125,-39,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7594,99.1826,-4.3996,1,17.25,-3.31
22441700,,4795408,330,-34.125,-38.5625,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7787,99.1674,-4.3996,1,17.44,-3.31
22441900,,4797387,314.4375,-32.5625,-39,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7787,99.1521,-4.3996,1,17.31,-3.31
22442100,,4799373,319.25,-32.8125,-39.25,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7981,99.1369,-4.3996,1,17.56,-3.31
22442300,,4801364,333.125,-33.75,-39,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7981,99.1216,-4.3996,1,17.38,-3.31
22442500,,4803349,324.75,-32.875,-39.125,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.8174,99.0987,-4.3996,1,17.44,-3.25
22442700,,4805332,324.6875,-32.875,-39,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.7981,99.0835,-4.3996,1,17.19,-3.25
22442900,,4807325,330.5625,-33.375,-38.0625,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.8367,99.0606,-4.3996,1,17.31,-3.25
22443100,,4809316,331.375,-33.375,-38.6875,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.856,99.0377,-4.3996,1,17.56,-3.25
22443300,,4811298,336.8125,-33.4375,-39,39.849998,-74.549706,-189.5,85.91,35.65,3,0,25.856,99.0148,-4.3996,1,17.31,-3.25
